TP,FP,TN,FN,eva_row,test_row
0,0,0,1,38,1645
0,0,1,0,38,1645
0,0,0,1,38,1645
0,0,0,1,38,1645
0,0,1,0,38,1645
0,0,0,1,38,1645
0,0,0,1,38,1645
0,0,0,1,38,1645
0,0,1,0,38,1645
0,0,0,1,38,1645
0,0,0,1,38,1645
0,0,0,1,38,1645
0,0,1,0,38,1645
0,0,0,1,38,1645
0,0,0,1,38,1645
0,0,0,1,38,1645
0,0,0,1,38,1645
0,0,1,0,38,1645
0,0,0,1,38,1645
0,0,0,1,38,1645
0,0,0,1,38,1645
0,0,0,1,38,1645
0,0,1,0,38,1645
0,0,0,1,38,1645
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,1,0,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,1,0,38,1646
0,0,0,1,38,1646
0,0,1,0,38,1646
0,0,0,1,38,1646
0,0,1,0,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1646
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,1,0,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,1,0,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,1,0,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,1,0,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,1,0,38,1647
0,0,1,0,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,0,1,38,1647
0,0,1,0,38,1647
0,0,0,1,38,1647
0,0,1,0,38,1647
0,0,0,1,38,1647
0,0,1,0,38,1647
0,0,0,1,38,1648
0,0,1,0,38,1648
0,0,0,1,38,1648
0,0,1,0,38,1648
0,0,0,1,38,1648
0,0,1,0,38,1648
0,0,1,0,38,1648
0,0,1,0,38,1648
0,0,0,1,38,1648
0,0,1,0,38,1648
0,0,0,1,38,1648
0,0,1,0,38,1648
0,0,1,0,38,1648
0,0,0,1,38,1648
0,0,1,0,38,1648
0,0,0,1,38,1648
0,0,1,0,38,1648
0,0,0,1,38,1648
0,0,1,0,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1648
0,0,1,0,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1648
0,0,1,0,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1648
0,0,1,0,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1648
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,1,0,38,1649
0,0,1,0,38,1649
0,0,0,1,38,1649
0,0,1,0,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,1,0,38,1649
0,0,1,0,38,1649
0,0,0,1,38,1649
0,0,0,1,38,1649
0,0,1,0,38,1649
0,0,1,0,38,1649
0,0,0,1,38,1649
0,0,1,0,38,1649
0,0,0,1,38,1650
0,0,0,1,38,1650
0,0,0,1,38,1650
0,0,1,0,38,1650
0,0,1,0,38,1650
0,0,0,1,38,1650
0,0,1,0,38,1650
0,0,0,1,38,1650
0,0,0,1,38,1650
0,0,1,0,38,1650
0,0,1,0,38,1650
0,0,0,1,38,1650
0,0,1,0,38,1650
0,0,0,1,38,1650
0,0,0,1,38,1650
0,0,1,0,38,1650
0,0,1,0,38,1650
0,0,1,0,38,1650
0,0,0,1,38,1650
0,0,1,0,38,1650
0,0,0,1,38,1650
0,0,0,1,38,1650
0,0,0,1,38,1650
0,0,1,0,38,1650
0,0,0,1,38,1650
0,0,0,1,38,1650
0,0,1,0,38,1650
0,0,1,0,38,1650
0,0,1,0,38,1650
0,0,0,1,38,1650
0,0,1,0,38,1650
0,0,0,1,38,1650
0,0,0,1,38,1650
0,0,1,0,38,1650
0,0,0,1,38,1650
0,0,1,0,38,1650
0,0,0,1,38,1650
0,0,0,1,38,1650
0,0,0,1,38,1650
0,0,0,1,38,1650
0,0,0,1,38,1650
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,0,1,38,1651
0,0,1,0,38,1651
0,0,0,1,38,1651
0,0,1,0,38,1651
0,0,0,1,38,1651
0,0,1,0,38,1651
0,0,0,1,38,1651
0,0,1,0,38,1651
0,0,0,1,38,1651
0,0,1,0,38,1651
0,0,0,1,38,1651
0,0,1,0,38,1651
0,0,0,1,38,1651
0,0,1,0,38,1651
0,0,0,1,38,1651
0,0,1,0,38,1651
0,0,0,1,38,1651
0,0,1,0,38,1651
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,1,0,38,1652
0,0,0,1,38,1652
0,0,1,0,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,1,0,38,1652
0,0,1,0,38,1652
0,0,0,1,38,1652
0,0,1,0,38,1652
0,0,1,0,38,1652
0,0,0,1,38,1652
0,0,1,0,38,1652
0,0,0,1,38,1652
0,0,1,0,38,1652
0,0,0,1,38,1652
0,0,1,0,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1652
0,0,0,1,38,1653
0,0,0,1,38,1653
0,0,0,1,38,1653
0,0,0,1,38,1653
0,0,0,1,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,0,1,0,38,1653
0,0,0,1,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1653
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,0,1,0,38,1654
0,0,0,1,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,0,1,0,38,1654
0,0,0,1,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1654
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,0,1,0,38,1655
0,0,0,1,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,0,1,0,38,1655
0,0,0,1,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1655
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,0,1,0,38,1656
0,0,0,1,38,1656
0,0,0,1,38,1656
0,0,0,1,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,1,0,0,38,1656
0,0,1,0,38,1656
0,0,0,1,38,1656
0,0,0,1,38,1656
0,0,0,1,38,1656
0,0,0,1,38,1656
0,0,0,1,38,1657
0,0,0,1,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,0,0,1,38,1657
0,0,0,1,38,1657
0,0,0,1,38,1657
0,0,0,1,38,1657
0,0,0,1,38,1657
0,0,1,0,38,1657
0,0,1,0,38,1657
0,0,1,0,38,1657
0,0,0,1,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1657
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,0,0,1,38,1658
0,0,0,1,38,1658
0,0,0,1,38,1658
0,0,0,1,38,1658
0,0,0,1,38,1658
0,0,0,1,38,1658
0,0,1,0,38,1658
0,0,0,1,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,1,0,0,38,1658
0,0,0,1,38,1658
0,0,0,1,38,1658
0,0,0,1,38,1658
0,0,0,1,38,1659
0,0,0,1,38,1659
0,0,0,1,38,1659
0,0,1,0,38,1659
0,0,1,0,38,1659
0,0,1,0,38,1659
0,0,0,1,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,0,0,1,38,1659
0,0,0,1,38,1659
0,0,0,1,38,1659
0,0,0,1,38,1659
0,0,0,1,38,1659
0,0,0,1,38,1659
0,0,1,0,38,1659
0,0,1,0,38,1659
0,0,1,0,38,1659
0,0,0,1,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1659
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,0,0,1,38,1660
0,0,0,1,38,1660
0,0,0,1,38,1660
0,0,0,1,38,1660
0,0,0,1,38,1660
0,0,0,1,38,1660
0,0,1,0,38,1660
0,0,0,1,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1660
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,0,0,1,38,1661
0,0,0,1,38,1661
0,0,0,1,38,1661
0,0,0,1,38,1661
0,0,1,0,38,1661
0,0,1,0,38,1661
0,0,0,1,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,0,1,0,38,1661
0,0,1,0,38,1661
0,0,0,1,38,1661
0,0,1,0,38,1661
0,0,0,1,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1661
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,0,0,1,38,1662
0,0,0,1,38,1662
0,0,1,0,38,1662
0,0,0,1,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1662
0,0,1,0,38,1662
0,0,0,1,38,1662
0,1,0,0,38,1662
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,0,1,0,38,1663
0,0,1,0,38,1663
0,0,0,1,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1663
0,1,0,0,38,1664
0,0,0,1,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,0,0,1,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1664
0,1,0,0,38,1665
0,1,0,0,38,1665
0,0,0,1,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,0,0,1,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,1,0,0,38,1665
0,0,0,1,38,1665
0,0,0,1,38,1665
0,0,0,1,39,1665
0,0,0,1,39,1665
0,0,0,1,39,1665
0,0,0,1,39,1665
0,0,0,1,39,1665
0,0,1,0,39,1665
0,1,0,0,39,1665
0,1,0,0,39,1665
0,0,0,1,39,1665
0,0,1,0,39,1665
0,0,0,1,39,1665
0,0,1,0,39,1665
0,0,0,1,39,1665
0,0,1,0,39,1665
0,0,0,1,39,1665
0,0,1,0,39,1665
0,0,0,1,39,1665
0,0,1,0,39,1666
0,0,0,1,39,1666
0,0,1,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,0,1,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,0,0,1,39,1666
0,0,1,0,39,1666
0,0,1,0,39,1666
0,0,0,1,39,1666
0,0,1,0,39,1666
0,1,0,0,39,1666
0,0,1,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1666
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1667
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,0,0,1,39,1668
0,0,1,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1668
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,0,0,1,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1669
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1670
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
0,1,0,0,39,1671
